,id,title,description,published,length,view_count,like_count,comment_count,reactions,day_of_week,hour,month,year,Channel
10,MCmuyIVNbLc,TỰ PHA CHẾ NƯỚC HOA? [MEET THE YOUNGSTER - EP 1],"Chào mừng bạn đến với Meet The Youngster, 1 Series đặc biệt trên channel của Chang, nơi mình gặp gỡ những bạn trẻ nhiệt huyết và cùng ngồi xuống chia sẻ về ước mơ, đam mê mà họ đang theo đuổi, những khó khăn họ gặp phải và đương nhiên, cả những kinh nghiệm quý giá mà họ muốn gửi gắm tới những bạn trẻ khác.   

EP 1: TRẦN THANH KIÊN VÀ MORRA

Nếu bạn đang quan tâm tới nhân vật trẻ tuổi nào đó và cảm thấy phù hợp với Meet The Youngster, hãy chia sẻ cho Chang biết nhé! 

[UPDATE KẾT QUẢ GIVEAWAY]
Chang và Morra chúc mừng 6 bạn dưới đây nhé. Các bạn vui lòng để lại email hoặc link FB để team Morra có thể liên hệ gửi quà tới bạn sớm nhất! ❤️

✨ Giải nhất - Nguyễn Khoa Linh https://www.youtube.com/channel/UC-8Iwr8R4fNFtEYTuKG-phw 
✨ Giải nhì - Min mit army https://www.youtube.com/channel/UCwSmQp3E9i0vCnbRpxv15pQ 
✨ Giải nhì - My Lê https://www.youtube.com/channel/UC3R-AWMNhYM2IuzpoYv7zgQ 
✨ Giải ba - Châu Lon Ton https://www.youtube.com/channel/UCHw0Pxhp3WcNBX6dEhssTPA 
✨ Giải ba - Minh Châu https://www.youtube.com/channel/UCKd97PhwVYIQU8dtwa9vIxQ 
✨ Giải ba - Thuy Vy Vu https://www.youtube.com/channel/UCqQgbnJ_EnHJB6sAVTynDjw 

Đón đợi các giveaway xinh xắn khác trong thời gian tới nhé. Cảm ơn mọi người đã tham gia. Thank you 💕
----------
[Giveaway bí mật]
Em Kiên mong muốn gửi tặng những set quà xinh xắn này dành cho các subbie của mình, mọi người chỉ cần trả lời câu hỏi “Bạn yêu thích mùi hương như thế nào?” 

* Giải nhất (1 giải): 1 lọ nước hoa 50ml + 1 nến thơm 200g + 1 set OFÉLIA CLASSIC BAG
* Giải nhì (2 giải): 1 lọ nước hoa 30ml + 1 nến thơm 100g + 2 thỏi OFÉLIA Cotton Lip Cream
* Giải ba (3 giải): 1 lọ nước hoa 30ml 

10h sáng ngày 29/2/2020, mình sẽ thông báo tên các bạn may mắn tại đây và pinned comment nhé! Chúc mọi người may mắn. 

Xem thêm về Morra:
www.morra.vn 
www.instagram.com/morra.vn

♥ Blazer: The 1st Blazer https://devons.vn/products/the-1st-blazer
--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

Filmed & Edited by TrongDuc",2020-02-27 13:15:00+00:00,6.18,139529,7482,1242,8724,Thursday,13,2,2020,Changmakeup
11,_bQBbcSc5FE,[SWATCH + REVIEW] PERIPERA INK VELVET INTENSE STICK,"∞ PRODUCT USED ∞

PERIPERA INK INTENSE STICK
♥ 01 SOFT BEIGE
♥ 02 SMOKED RED
♥ 03 BURNT ORANGE BRICK
♥ 04 REAL BRICK
♥ 05 GENTLE BURGUNDY
♥ 06 SPICY CHILI

MAKEUP PART:

♥ SHISEIDO - Synchoro Skin Self-Refreshing Foundation - 210 Birch
https://shorten.asia/NdAMGWj2 

♥ TARTE - Shape Tape Contour Concealer - Light Neutral 
https://go.magik.ly/ml/

♥ HOLIKA HOLIKA - Piece Matching Shadow Palette - 01 Mature Peach

♥ PERIPERA - Ink V-Shading - 02 Cacao Brown

♥ A’PIEU - Heart On The Cheek - CR01, OR01
https://shorten.asia/1pDAxfaZ

♥ ETUDE HOUSE - Dual Wide Eyes Mascara - 04 Black X Brown 
https://www.etudehouse.com/int/en/index.php/dual-wide-eyes-mascara.html

♥ JUNG SAEM MOOL - Refining Edge Eye Pencil - Soul Brown

♥ Top: SheByShj

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound
Can I - Katnip
--------------------

#peripera #inkintensestick",2020-02-22 13:30:02+00:00,6.2,560723,18521,567,19088,Saturday,13,2,2020,Changmakeup
12,8eKQGuIipy0,HIỂU NHAU BAO NHIÊU? Xem zui zui Valentine 🙈❤️,,2020-02-14 13:30:01+00:00,10.65,227491,11151,244,11395,Friday,13,2,2020,Changmakeup
13,LAqCfEjughE,[SWATCH + REVIEW] MERZY BITE THE BEAT MELLOW TINT (WITH CC ENGSUB),"∞ PRODUCT USED ∞
MERZY BITE THE BEAT MELLOW TINT
♥ M1 MAHOGANY
https://shorten.asia/njWRp96Q

♥ M2 JANE CHILI
https://shorten.asia/PYKysM6h

♥ M3 SPICE BRICK
https://shorten.asia/tNbtjA7T

♥ M4 BIAN ROSE
https://shorten.asia/hUn11jew

♥ M5 HEY CANDY
https://shorten.asia/MFwPVEaG

♥ M6 TONY RUBY
https://shorten.asia/DDm7tKe1

♥ M7 SSO CORAL
https://shorten.asia/Qa3MfEQw

♥ M8 BRIE ROSE
https://shorten.asia/5ttEUhFR

Ưu đãi từ MERZY Team dành tặng mọi người: sử dụng mã MERZCHANG để được giảm giá từ 179k còn 149k cho tất cả các sản phẩm trong BST Mellow Tint khi mua sắm tại http://bit.ly/shopeemall_merzy 
Thời hạn sử dụng mã: 06/02 - 29/02/2020


MAKEUP PART:
♥ SHISEIDO - Synchoro Skin Self-Refreshing Foundation - 230 Alder
https://shorten.asia/NdAMGWj2

♥ TARTE - Shape Tape Contour Concealer - Light Neutral 

♥ MAC - Mineralize Skinfinish - Soft & Gentle
https://shorten.asia/zbkuEC9d

♥ ETUDE HOUSE - Dual Wide Eyes Mascara - 04 Black x Brown 
https://www.etudehouse.com/int/en/index.php/dual-wide-eyes-mascara.html

♥ OFÉLIA - Gel Eyeliner - Choco Brown
https://ofelia.vn/products/gel-eyeliner-1?variant=1043031207

♥ COLOURPOP X BITTI - Candy Button Pressed Powder Palette

♥ COLOURPOP X BITTI - Super Shock Blush - Sugar Coated

♥ COLOURPOP X BITTI - Super Shock Shadow - Gumball

♥ PERIPERA - Ink V-Shading - 01 Almond Brown

♥ NARS - Blush - Sex Appeal
https://go.magik.ly/ml/tyo9/

♥ TOUCH IN SOL - Metallist Liquid Glitter Topper - Rose Sand
https://touchinsol-us.com/products/metallist-liquid-glitter-topper 

♥ A’PIEU - Heart On The Cheek - VL01
https://shorten.asia/1pDAxfaZ


--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound
#merzy #mellowtint #merzymellowtint",2020-02-06 13:00:04+00:00,8.42,1380526,29752,948,30700,Thursday,13,2,2020,Changmakeup
14,SRhDmvVo4f0,10 CÂY SON DIỆN TẾT CANH TÝ DƯỚI 250K 🎊,"PRODUCT MENTIONED:
MAKEUP PART
❤️ Shiseido Synchro Skin Glow Luminizing Fluid Foundation N2

❤️ Tarte Shape Tape Contour Concealer Light Neutral

❤️ I’m Meme I’m Micro Thin - 002 Natural Brown
https://shorten.asia/KyzXE1t6

❤️ I’m Meme I’m Brow Mascara Skinny - 002 Natural Brown

❤️ OFÉLIA Gel Eyeliner - Choco Brown
https://ofelia.vn/products/gel-eyeliner-1?variant=1043031207

❤️ OFÉLIA Eye Glitter - Fairy Light
https://ofelia.vn/products/modern-eye-glitter-new-year-s-celebration?variant=1050535451 

❤️ OFÉLIA Touch of Rose - Beverly 
https://ofelia.vn/products/son-kem-li-touch-of-rose-ofelia?variant=1032682685

❤️ PeriPera Ink V Shading - 01 Almond Brown

❤️ Peach C Peach Cotton Blusher Rose P Cheek 

❤️ Apieu Pastel Blusher - RD01
https://shorten.asia/N71wTGBU

❤️ Etude House Dual Wide Eyes Mascara - 04 Black x Brown

❤️ Clio Kill Brown Waterproof Pen liner - 04 Maroon Brown
https://shorten.asia/n3bcExAR

❤️ MAC Mineralize Skinfinish - Soft & Gentle
https://shorten.asia/zbkuEC9d

LIP PART:

❤️ Colourpop Just a Tint Lip Crayon - Cherry Pickin

❤️ B. By Banila Velvet Blurred Lip - RD02 Brick Chili Filter

❤️ Etude House Powder Rouge Tint - RD301 Nude Red

❤️ Innisfree Vivid Cotton Ink - 20 Chili Peper Coral
https://shorten.asia/yCnBwcmz

❤️ Black Rouge Airfit Velvet Tint Ver 5 - A26 Winter Moon
https://shorten.asia/YNk3uED6

❤️ The Saem Matte Stay Lacquer - ABR01

❤️ Colourpop Ultra Glossy Lip - Fudg’D

❤️ Merzy Bite the Beat Mellow Tint - M2 Jane Chili
https://shorten.asia/PtCqSJEa

❤️ I’m Meme Matte to go - 005 EEK

❤️ Missha Dare Rouge Velvet - 27 Killer Scence
https://shorten.asia/Wg5rPv4F",2020-01-18 13:00:04+00:00,9.22,502453,16483,538,17021,Saturday,13,1,2020,Changmakeup
15,rXkcyl3JkTA,MẤY MÓN NÀY LẠ GHÊ!! UNBOXING PART 2 🥰,"THÔNG TIN VỀ GIVEAWAY TẾT 2020

Chang chúc mừng 5 bạn dưới đây nhé. Các bạn vui lòng để lại email hoặc link FB để C có thể liên hệ gửi quà tới bạn sớm nhất nhé! ❤️

✨ Set 1 - Vân Vũ: https://www.youtube.com/channel/UC9YjYHKuX3Q2n8dBT1H3JHA

✨ Set 2 - Ly Le: https://www.youtube.com/user/LeePynz36

✨ Set 3 - Lam Trương: https://www.youtube.com/channel/UCD3YIWNK3mkWjugvrYGZhvw

✨ Set 4 - Cheese: https://www.youtube.com/channel/UC5AewzamD2Xi0vZiPb1LQpQ

✨ Set 5 - Lê Tiên: https://www.youtube.com/channel/UC3FuYVc0ORUyfQGaOYmHaNA

Cảm ơn mọi người đã tham gia giveaway Tết này, C xin chúc các bạn một năm mới thật hạnh phúc, an khang, thịnh vượng nhé! I love chu 💕 
—————
[GIVEAWAY IS NOW CLOSED]

✨ Thể lệ tham gia:
1. Bạn đang sinh sống tại Việt Nam
2. Nội dung comment bao gồm: “Set quà bạn muốn chọn + 1 mục tiêu cho 2020”
✨ Thời gian tham gia:
Từ 20h00 ngày 15/1 tới hết ngày 18/1

✨ Mình sẽ thông báo 5 bạn nhận quà tại cả 2 phần description và comment của video này vào 10h sáng ngày 19/1.

Cảm ơn bạn và chúc bạn may mắn nhé! 
--
PRODUCT MENTIONED:
❤️ http://bit.ly/BeautyBox-Changmakeup 

❤️ Lancome L'ABSOLU ROUGE RUBY CREAM LIPSTICK
https://www.lancome-usa.com/makeup/lips-and-nails/lipstick/labsolu-rouge-ruby-cream-lipstick/LAN490.html#start=2&cgid=L3_MakeUp_Lips_Lipsticks

❤️ Wet n Wild - Born to be Wild Gift Set

❤️ Moroccanoil Treatment Set
https://www.moroccanoil.com/vn/hair-care-moroccanoil-treatment-original-vn 

❤️ Bitti x Colourpop PR Collection
https://colourpop.com/products/bitti-x-colourpop-pr-collection

❤️ Colourpop Just a Tint Lip Crayon 
https://colourpop.com/products/gimme-a-tint

❤️ Giorgio Armani Lip Maestro Intense Velvet Color
https://www.armanibeauty.com/makeup/lip-makeup/lip-gloss/lip-maestro/ww-00072-arm.html#start=1&cgid=F1_MAKE_UP_LIPS_LIPSTICK

❤️ Sephora Cream Lip Stain Liquid Lipstick
https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411

❤️ Lancome L’ABSOLU MADEMOISELLE SHINE
https://www.lancome-usa.com/makeup/lips-and-nails/lipstick/labsolu-mademoiselle-shine/LAN356.html#start=8&cgid=L3_MakeUp_Lips_Lipsticks

❤️ Nars Morocco Matte
https://www.narscosmetics.com/USA/morocco-lipstick/0607845029670.html

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound",2020-01-15 13:30:03+00:00,16.83,230082,8629,7486,16115,Wednesday,13,1,2020,Changmakeup
16,Pk5V_F_Z-U0,MỞ QUÀ BỰ CẬN TẾT CÙNG CHANG (PART 1),"Unboxing quà bự thật bự nào là lá la. Part 2 Chang sẽ lên sóng vào tối mai, 20h30 ngày 15/1 nha :D 

PRODUCT MENTIONED:

♥ Áo dài: O'Hara
http://fb.com/ohara.vn

♥ Phấn nước DEAR DAHLIA SKIN PARADISE BLOOMING CUSHION FOUNDATION SPF 35 PA+++
http://bit.ly/BeautyBox-DearDahlia05

♥ Kem chống nắng DEAR DAHLIA SKIN PARADISE PURE MOISTURE SUN LOTION
http://bit.ly/BeautyBox-DearDahlia04

♥ Chì môi DEAR DAHLIA PARADISE PERFECT LIP DEFINING PENCIL
http://bit.ly/BeautyBox-DearDahlia06

♥ Chì vẽ mày DEAR DAHLIA PERFECT BROW LONGWEAR SCULPTING PENCIL
http://bit.ly/BeautyBox-DearDahlia07

♥ Son dưỡng DEAR DAHLIA LIP PARADISE BLOOMING BALM Nourishing Moisture Balm
http://bit.ly/BeautyBox-DearDahlia03

♥ Phấn phủ DEAR DAHLIA SKIN PARADISE SOFT VELVET FINISHING POWDER
http://bit.ly/BeautyBox-DearDahlia02

♥ DEAR DAHLIA BLOOMING EDITION PARADISE DUAL PALETTE BLUSHER DUO
http://bit.ly/BeautyBox-DearDahlia08

♥ Son dưỡng DEAR DAHLIA BLOOMING EDITION PARADISE TINTED BLOOMING BALM – FANTASY
http://bit.ly/BeautyBox-DearDahlia01

♥ Son dưỡng DEAR DAHLIA BLOOMING EDITION PARADISE LIP TREATMENT ESSENCE - DREAM
http://bit.ly/BeautyBox-DearDahlia

♥ Phấn nước DEAR DAHLIA BLOOMING EDITION SKIN PARADISE PURE MOISTURE CUSHION FOUNDATION
http://bit.ly/BeautyBox-DearDahlia09

♥ Son PERIPERA INK MATTE BLUR TINT
http://bit.ly/BeautyBox-PeriperaMatteBlurTint

♥ Kem nền BANILA CO COVERICIOUS POWER FIT FOUNDATION
http://bit.ly/BeautyBox-BanilaCoFoundation

♥ Phấn nước BANILA CO COVERICIOUS POWER FIT CUSHION
http://bit.ly/BeautyBox-BanilaCoCushion

♥ MẶt nạ AHC Premium Hydra Soother Cellulose Mask
http://bit.ly/BeautyBox-AHCSoother

♥ Mặt nạ AHC Premium Vital C Complex Cellulose Mask
http://bit.ly/BeautyBox-AHCVitalC

♥ Mặt nạ AHC Premium Phyto Complex Cellulose Mask
http://bit.ly/BeautyBox-AHCPhyto

♥ Cọ nền THE TOOL LAB 101 MULTI TAKSER
http://bit.ly/BeautyBox-TheToolLab

♥ Má hồng A'PIEU Juicy-Pang Water Blusher
http://bit.ly/BeautyBox-AieuWaterBlusher

♥ Má hồng A'PIEU Juicy-Pang Jelly Blusher
http://bit.ly/BeautyBox-ApieuJellyBlusher

♥ Má hồng A'PIEU JUICY PANG MOUSSE TINT
http://bit.ly/BeautyBox-ApieuMousseTint

♥ Lilybyred STARRY EYES am9 to pm9 SLIM GEL EYELINER
http://bit.ly/BeautyBox-Lilybyred

♥ Bông tẩy trang BEAUTY BOX COTTON PAD SQUARE PUFFS
http://bit.ly/BeautyBox-CottonPad

♥ Son PERIPERA INK AIRY VELVET
http://bit.ly/BeautyBox-PeriperaInkVelvet

♥ Son CLIO MAD VELVET TINT
http://bit.ly/BeautyBox-CLIO-MadVelvetTint

♥ Son PERIPERA INK AIRY VELVET STICK
http://bit.ly/BeautyBox-PeriperaAiryVelvetStick

♥ PERIPERA MINI MINI INK VELVET STICK SPECIAL SET
http://bit.ly/BeautyBox-PeriperaSet

♥ Phấn nước CLIO KILL COVER FOUNWEAR CUSHION XP
http://bit.ly/BeautyBox-FounwearCushion

♥ Phấn nước CLIO KILL COVER CONCEAL CUSHION
http://bit.ly/BeautyBox-ConcealCushion

♥ Phấn nước CLIO KILL COVER GLOW CUSHION
http://bit.ly/BeautyBox-GlowCushion

♥ Bảng màu mắt CLIO PRO EYE PALETTE
http://bit.ly/BeautyBox-CLIOEyePalette

♥ Màu mắt nhũ CLIO PRISM AIR SHADOW SPARKLING
http://bit.ly/BeautyBox-CLIOAirShadow

♥ Pad dưỡng da DERMATORY HYPOALLERGENIC CICA GAUZE PAD
http://bit.ly/BeautyBox-Dermatory

♥ Son B.BY BANILA LIPDRAW MATTE BLAST LIPSTICK
http://bit.ly/BeautyBox-BanilaLipDraw

♥ Son B. BY BANILA VELVET BLURRED LIP
http://bit.ly/BeautyBox-BanilaLipBlurred

♥ Màu mắt PERIPERA INK FITTING SHADOW
http://bit.ly/BeautyBox-PeriperaInkFitting

♥ Son TOO COOL FOR SCHOOL GLAM ROCK MISTY ROSE
http://bit.ly/BeautyBox-TooCoolForSchool

♥ Má hồng TOO COOL FOR SCHOOL ARTCLASS NUAGE CHEEK&EYE
http://bit.ly/BeautyBox-TooCoolForSchool01

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound",2020-01-14 13:30:04+00:00,27.23,241087,9770,413,10183,Tuesday,13,1,2020,Changmakeup
17,aDNqPSLz83E,CHỌN CUSHION MỊN VÀ LÂU TRÔI?,"Chang rất ít khi nói về cushion, nhưng đã nói tức là thích lắm 😀 2 dòng cushion mà C đang mê từ Clio, cùng xem nha! 

∞ PRODUCT USED ∞

♥ CLIO KILL COVER FOUNWEAR CUSHION XP
https://shorten.asia/vHQHvmEn

♥ CLIO STAY PERFECT COVER CUSHION
http://bit.ly/34vc2HU

♥ CLIO Pro Eye Palette - Rusted Rose
https://shorten.asia/GFCkp2EK

♥ CLIO Kill Lash Superproof Mascara Volume Curling
https://shorten.asia/RyrS8S4m

♥ CLIO Pro Blusher Palette


♥ CLIO Pro Contour Palette
https://shorten.asia/7cx7vFqj

♥ CLIO Waterproof Pen Liner Kill Brown - 02 Brown
http://bit.ly/2OQ0poe

♥ CLIO Prism Air Highlighter - 01 Gold Sheer
http://bit.ly/37JFQCz

♥ CLIO Mad Velvet Tint - 09 Pink Ale
http://bit.ly/2OVjllm

♥ CLIO Mad Velvet Tint - 06 Butternut
https://shorten.asia/RYCZ5tz4


#clio #cushion #stayperfect #founwearcushionxp

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is in collaboration with Clio.",2019-12-07 13:00:02+00:00,12.65,860783,15667,447,16114,Saturday,13,12,2019,Changmakeup
18,1gde9AdPQhE,BỘ SƯU TẬP OFÉLIA COTTON LIP CREAM 💋❤️,"Một em bé nữa đã chào đời trong gia đình nhỏ OFÉLIA, Cotton Lip Cream! Mình rất vui khi được tiếp tục chia sẻ niềm vui này cùng mọi người. Cùng xem cận cảnh sản phẩm mới này từ mình và team OFÉLIA nhé. 


∞ PRODUCTS MENTIONED ∞
OFÉLIA Cotton Lip Cream
www.ofelia.vn (từ 19h00 ngày 6/12) 
www.ofeliacosmetics.com (available 9AM Dec 12, PMT) 

Xem thêm các sản phẩm khác của OFÉLIA tại
Instagram: http://instagram.com/ofelia_vietnam
FB Page: http://www.fb.com/ofelia.vietnam  

Check out Cindy’s page
Instagram: http://instagram.com/thisiscincity
Youtube: https://www.youtube.com/channel/UCc2x3VRka8etxJUkp5yxCUQ 

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound

#오펠리아 #코튼 #립크림 #메이크업 #뷰티 #스왓치 #리뷰",2019-12-06 11:26:41+00:00,14.42,575648,26539,960,27499,Friday,11,12,2019,Changmakeup
19,wvoeaL_s824,TỚI HÀN PHẢI GHÉ NHỮNG ĐIỂM NÀY 📸 /BEST PHOTO SPOTS IN SEOUL!,"Trong video này, Chang và 5 bạn Youtuber tới từ các quốc gia khác nhau sẽ dẫn mọi người ghé các điểm nổi tiếng, siêuuu đẹp, không thể bỏ qua ở Seoul, đảm bảo mọi người sẽ có những bức hình long lanh lóng lánh. Nếu thích địa điểm nào, bạn nhớ screenshot và lưu lại cho chuyến đi tới nhé hehe 😆

ISEOULU là dự án quảng bá du lịch chính thức của thành phố Seoul. Chang rất vinh dự được là đại sứ tới từ Việt Nam, dù chỉ góp mặt xíu xiu cũng đã thấy cực vui rồi!! 

Các địa điểm tụi mình ghé thăm:
* Bukchon Hanok Village
* Garden of Changdokgung Palace
* Ikseon-dong Street
* Ihwa-dong Mural Village
* Sangam Metasequoia Road
* Haneul Park
* Namsan Cable Car
* Namsan Tower
* Seoyudo Park
* Cheonggyecheon Stream
* Seoullo 7017
* The National Museum of Korea
* Cultural Park
* DDP
* Sevit Island

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
MAMAMOO - Starry Nights

--------------------

∞ DISCLAIMER ∞
This video is sponsored by CJ ENM and ISEOULU",2019-11-15 13:30:04+00:00,3.73,71098,4573,168,4741,Friday,13,11,2019,Changmakeup
20,ziUGIo_u5kg,SON ĐỎ XINH CHO MÙA LỄ HỘI 2019 Ú LÀ LA 💋,"∞ PRODUCT USED ∞

♥ Maybelline New York Color Sensational City Heat - 06 Noho Amber
https://lzd.co/2CwtLlD

♥ Sulwhasoo Essential Lip Serum Stick - No.11 Radiant Red
https://lzd.co/2N8g9n0

♥ Lip On Lip Charm Galaxy Edition - Pumpkin Red 
https://lzd.co/2JDcM5m

♥ BBIA Last Lipstick Version 3 - 14 Decadence
https://lzd.co/2CwaoJG
https://beautybox.com.vn/son-thoi-bbia-last-lipstick-bbia-last-lipstick-version-3-14-decadence.html?fbclid=IwAR0-_g3P26YW1WXT9LiY5Uxjf2aY9azZpBIVP7CfLJLbXV17n5CkQkZ--PM

♥ Bobbi Brown Crushed Liquid Lip - Cherry Crush
https://lzd.co/2ppyJ0T

♥ L'Oreal Paris Rouge Signature Matte Liquid Lipstick - 130 I AMAZE
https://lzd.co/2N6eiyT

♥ OFÉLIA Modern Matte Lipstick - Attention
https://lzd.co/2C3FE2o

♥ Laneige Layering Lip Bar - No.12 Stubborn Rose
https://lzd.co/2pn0KWT

♥ VDIVOV Lip Cut Rouge - BB804 SELFIE BRICK
https://lzd.co/336d4td

♥ MAC POWDER KISS LIPSTICK - WERK, WERK, WERK
https://lzd.co/2NurXii

♥ L'Oreal Paris Color Riche Matte - 300 Flaming Cloud
https://lzd.co/36r8wzm

♥ Maybelline New York Sensational Liquid Matte - 02 Soft Wine
https://lzd.co/36oKHrY

♥ Innisfree Green Holiday Sparkling Glitter Tint - 01 
https://lzd.co/36r8KGI

♥ Voucher giảm giá (sử dụng trên app LAZADA): https://lzd.co/2CsMbDM (bạn ấn link này, sao chép mã trên thanh tìm kiếm và sử dụng khi thanh toán nhé)

♥ Xem thêm ưu đãi mỹ phẩm khác: https://lzd.co/2qW52oi

--------------------

∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored. 
Affiliate links are included.

#레드립 #연말 #휴가 #메이크업 #리뷰 #뷰티",2019-11-10 14:19:50+00:00,12.08,569753,19898,844,20742,Sunday,14,11,2019,Changmakeup
21,S1JXJUOoKmw,[SWATCH + REVIEW] DIOR ROUGE DIOR ULTRA CARE & LIQUID,"∞ PRODUCT USED ∞

♥ DIOR - ROUGE DIOR ULTRA CARE
https://go.magik.ly/ml/rm1r/
https://www.dior.com/en_int/products/beauty-Y0113009-product 
168 PETAL
455 FLOWER
480 FLEUR BLEUE
580 ROSEWOOD
707 BLISS
808 CARESS
848 WHISPER
866 ROMANTIC
966 DESIRE
999 BLOOM

♥ DIOR - ROUGE DIOR ULTRA CARE LIQUID
https://go.magik.ly/ml/rm1p/ 
https://www.dior.com/en_int/products/beauty-Y0104009-product
707 BLISS (MATTE) 
749 D-LIGHT (SATIN)
760 DIORETTE (SATIN) 
808 CARESS (SATIN) 
860 FLIRT (SATIN) 
999 BLOOM (MATTE) 


♥ DIOR - Forever Foundation -N2
https://www.dior.com/en_int/products/beauty-Y0063000-product

♥ TARTE - Shape Tape Contour Concealer - Light Neutral 
https://go.magik.ly/ml/aybz/ 

♥ I’M MEME - Afternoon Tea Blusher Palette

♥ PEPIPERA - Ink V-Shading - 01
http://beautyboxkorea.com/product/peripera-ink-v-shading-95g/34353/

♥ PEACH C - Peach Glow Makeup Base
https://www.yesstyle.com/en/peach-c-peach-glow-makeup-base-35ml/info.html/pid.1074891672 

♥ MAC - Mineralize Skinfinish - Soft & Gentle
https://shorten.asia/p9XgZvHw

♥ KISS ME - Heroine Make Long Stay Sharp Gel Eyeliner Super Water Proof - 01
https://www.isehan.co.jp/heroine/ch/eyes/eyeliner/Long_Stay_Sharp_Gel_Liner.html 

♥ MAC x PONY PARK - Sky’s the Limit Extra Dimension Skinfinish 
♥ MAC x PONY PARK - Hocus Pocus Eyeshadow Palette

♥ Outfit: Dottie Premium
https://www.facebook.com/DOTTIE.PREMIUM/

--------------------
∞ CONNECT WITH ME ∞

Business inquiries: meet@changmakeup.com
Instagram: http://instagram.com/changmakeup
FB: http://www.facebook.com/changmakeup

--------------------

∞ MUSIC ∞
EpidemicSound

--------------------

∞ DISCLAIMER ∞
This video is not sponsored.

#디올 #리퀴드 #스왓치 #리뷰 #메이크업 #뷰티",2019-11-08 14:00:05+00:00,9.13,472163,14088,498,14586,Friday,14,11,2019,Changmakeup
